ID_REF	GSM1941863	GSM1941867	GSM1941868	GSM1941869	GSM1941870	GSM1941875	GSM1941879	GSM1941880	GSM1941881	GSM1941884	GSM1941885	GSM1941886	GSM1941888	GSM1941889	GSM1941890	GSM1941891	GSM1941892	GSM1941894	GSM1941895	GSM1941896	GSM1941899	GSM1941900	GSM1941901	GSM1941902	GSM1941903	GSM1941904	GSM1941906	GSM1941907	GSM1941908	GSM1941909	GSM1941911	GSM1941912	GSM1941913	GSM1941914	GSM1941915	GSM1941917	GSM1941918	GSM1941919	GSM1941920	GSM1941921	GSM1941922	GSM1941923	GSM1941924	GSM1941925	GSM1941927	GSM1941928	GSM1941931	GSM1941935	GSM1941936	GSM1941937	GSM1941938	GSM1941939	GSM1941940	GSM1941941	GSM1941942	GSM1941943	GSM1941944	GSM1941948	GSM1941949	GSM1941950	GSM1941951	GSM1941952	GSM1941953	GSM1941954	GSM1941955	GSM1941957	GSM1941958	GSM1941959	GSM1941960	GSM1941961	GSM1941962	GSM1941965	GSM1941966	GSM1941967	GSM1941968	GSM1941970	GSM1941971	GSM1941972	GSM1941973	GSM1941974	GSM1941975	GSM1941976	GSM1941977	GSM1941978	GSM1941979	GSM1941982	GSM1941983	GSM1941984	GSM1941985	GSM1941988	GSM1941989	GSM1941990	GSM1941991	GSM1941992	GSM1941993	GSM1941994	GSM1941995	GSM1941996	GSM1941997	GSM1941998	GSM1941999	GSM1942000	GSM1942001	GSM1942002	GSM1942003	GSM1942004	GSM1942005	GSM1942006	GSM1942007	GSM1942008	GSM1942010	GSM1942011	GSM1942012	GSM1942013	GSM1942014	GSM1942015	GSM1942017	GSM1942018	GSM1942019	GSM1942020	GSM1942021	GSM1942022	GSM1942023	GSM1942024	GSM1942025	GSM1942026	GSM1942027	GSM1942028	GSM1942029	GSM1942030	GSM1942031	GSM1942032	GSM1942033	GSM1942034	GSM1942035	GSM1942036	GSM1942037	GSM1942038	GSM1942039	GSM1942040	GSM1942042	GSM1942044	GSM1942045	GSM1942046	GSM1942048	GSM1942049
cg23163513	0.539678613653689	0.424144443720192		0.591599240333967	0.389105695914986	0.400831514091445	0.519170576966134	0.521850472608245	0.457147811471289	0.666046442680137	0.530335339266858	0.480991864055971	0.808287886578914	0.443782446692984	0.677277999075268	0.556474992820137	0.5376982545116	0.724664452198706	0.341160969629249	0.354176876166685	0.424491707477854	0.549884921663448	0.713226106404058	0.586338145008948	0.518779928356329	0.631045980481778	0.328634385279504	0.506044709956664	0.875437185392115	0.422472117434805	0.70838675417416	0.42001359258879	0.648058413138623	0.477433536013555	0.463751788602874	0.756674526139322	0.453069632622549	0.523414291449218	0.288705525727644	0.644667716461889	0.463875556304991	0.459606488160808	0.310890068679039	0.656440269189892	0.656374951772495	0.627112513129853	0.490130309107515	0.502892907074782	0.492294930284382	0.413248522777131	0.637154468840213	0.722561486207212	0.293267819805148	0.748444833811193	0.407592757873263	0.445268346577147	0.479295662055884	0.59661635318682	0.44549014564016	0.562363668786504	0.448763284367714	0.568237233323843	0.523519829139207	0.759203717858736	0.600635401004344	0.736624229265358	0.508164935086304	0.651307545703673	0.499213634068406	0.50331653752975	0.487783784038795	0.661707107516369	0.638106916369402	0.634792243767313	0.800040589499439	0.508046904257679	0.648805497376492	0.839712346100229	0.442390094425224	0.539540108713556	0.700775229305271	0.744425768287405	0.651415739563828	0.56720669594383	0.733517197539987	0.767221855184163	0.86230400634681	0.474055371969135	0.379971192379962	0.5188325426871	0.610705694619763	0.64006531926136	0.560727943883185	0.480938397531521	0.557623641525903	0.55787135876269	0.423578283038795	0.725581810862766	0.495142307302744	0.916864962530135	0.493797896143706	0.653057297163077	0.498682818059481	0.526172665057468	0.621806263273258	0.489114095995918	0.412527220566408	0.596164852405616	0.720619373502299	0.569643400532841	0.50181970733679	0.796926752421763	0.781428236739213	0.490953708279793	0.547820681125689	0.545807981633924	0.475337528070248	0.479202128717683	0.600903013671258	0.356295154738367	0.529107311639211	0.58141454900217	0.522674080046585	0.692301642833623	0.842840776245345	0.639266347611396	0.730962106884114	0.742927524387548	0.383211911856193	0.467963728573985	0.496342441804161	0.664586012514423	0.538600508800195	0.526944445772972	0.478629581665323	0.514450262320793	0.846774807650468	0.520409729533049	0.397784630224557	0.516687968920373	0.596703141175954	0.654849203935561	0.472518457301033	0.665893041812902	0.843859299918977	0.324300124275236
cg00624799	0.519084822632434	0.531733575051152	0.397190866033192	0.396311583491648	0.471878277371777	0.743747074238864	0.690928698081516	0.379010317985284	0.454915043093056	0.478166744111557	0.54166120436437	0.402541837694198	0.81675211669906	0.661053358505007	0.485470104030476	0.7574337030287	0.592637170560069	0.441083872306506	0.351413888714388	0.335640750333398	0.619544541302601	0.407936857329152	0.507037180881363	0.589058033488899	0.734654947819572	0.544152602536707	0.479983190937438	0.476380338485481	0.612114607018187	0.663122927433403	0.467362504365174	0.57071372903207	0.676139248638092	0.62780826597617	0.494659116165188	0.383549907688865	0.77590989308212	0.575080744514368	0.843903612081701	0.503402900840906	0.478606542961094	0.578956529306819	0.376773984094082	0.714241716134577	0.761130112608187	0.509188354665154	0.46035781215218	0.552837560469049	0.527898516024625	0.448000517132968	0.469125320778429	0.56014426427468	0.485240557797136	0.669676552877755	0.436380253148821	0.387034957172601	0.544665086555017	0.591568981300117	0.509384820886684	0.499539675023612	0.767147021440687	0.394647191380114	0.434192915112109	0.471650778785585	0.495692072853365	0.446365878774817	0.603735651828052	0.559197725746334	0.527811452959451	0.568001091959996	0.531018595647909	0.500445135573878	0.626261442113814	0.509887606686057	0.539072554112554	0.514528357916675	0.437590549154044	0.486280703885952	0.431946565703829	0.54865079827027	0.709809740214014	0.400162416283832	0.564256896915966	0.511014449889872	0.626070188361149	0.548942687639038	0.490331047730387	0.478476433194993	0.423758259543229	0.554154611027344	0.565156377466949	0.505339220595903	0.56612056761464	0.601155694897514	0.505432995795668	0.572458345315591	0.459188302152474	0.480651553689109	0.584339294486266	0.797376329714477	0.487283355597733	0.540964089570932	0.630343963050863	0.577585055499298	0.664348416226798	0.449464836844285	0.339270050113396	0.60982023215383	0.530982246298906	0.65513152415953	0.528394616834359	0.591451887744323	0.542986716431709	0.562316441332408	0.369282324766098	0.4626486365588	0.45415634516255	0.683741594104138	0.482264645019985	0.473635525279442	0.540565982324065	0.586189804007388	0.434849621152142	0.625719402508638	0.549353125081791	0.584982595545319	0.479049280052485	0.622479632547692	0.581400922592397	0.647095774506987	0.550610296663318	0.60514011544497	0.600355727595062	0.5895018283136	0.772200856246937	0.491468860551666	0.692020262165497	0.548883838003298	0.58914745817099	0.820821514062731	0.578247367944929	0.579644383876604	0.424971286501778	0.495294862169639	0.62773100057749	0.620072419387665
cg18222590	0.279722936349532	0.633801861449543	0.456110275689222	0.411813035998674	0.541472271409141	0.311185108519962	0.34768347971032	0.32082280511331	0.264616460646892	0.365678279167986	0.474130423697606	0.455632504018192	0.22478145456693	0.435971602953192	0.71916452904755	0.252592167622849	0.51539300919756	0.38751039272572	0.447281561864896	0.638348855182278	0.672474006548922	0.492866410321494	0.493485583759191	0.425543372842078	0.359911088577893	0.558088907480328	0.420724399227146	0.474833463239261	0.580812163980436	0.695705396033468	0.476630524516778	0.598666975594687	0.257012482183073	0.384606856865158	0.225162993750158	0.241702946790461	0.499000268357321	0.392572212506784	0.699414725441917	0.320025267614413	0.516689822728826	0.408856836409332	0.562620184165845	0.281619327144619	0.288254293776892	0.414994877440685	0.267128855557953	0.506589182662598	0.422508594753355	0.22612279147732	0.487035562045518	0.525748325407782	0.343730246293358	0.58637021422961	0.386768504771133	0.254088616522232	0.296552120007846	0.54111492147617	0.460656159341077	0.521141631342878	0.501828393761597	0.320383964811336	0.258322580792563	0.524405847402788	0.452432757366633	0.353194951178816	0.370813995072324	0.349357944102399	0.531241760129994	0.22834264865704	0.438943311280813	0.407841623088484	0.237850239851881	0.47546579195314	0.43835267500821	0.59170135482922	0.441498828812295	0.235746616984808	0.316587398081047	0.355286364010537	0.702651122901293	0.587608427745595	0.335108206379377	0.434578055619079	0.559268230942817	0.623347830518841	0.1427474555086	0.454551892151564	0.215746420279418	0.683160143289615	0.435580217957492	0.383302371541502	0.464964845177116	0.436571669488047	0.38801005764604	0.37666611524676	0.298405157821568	0.386837784739983	0.31800653050453	0.235088777755164	0.326640929445268	0.431453107966976	0.391810386816507	0.605762078721503	0.472506198631108	0.553074646622331	0.406233916221943	0.690291581312951	0.701495434020138	0.478725173928836	0.450336925877815	0.517229957255692	0.611761609667877	0.447615303574779	0.500187121235611	0.23412921094756	0.272019394747842	0.303921190663163	0.637864460855302	0.458501806007858	0.432484543652396	0.638136548106933	0.507424204691948	0.53445404690176	0.816112750246466	0.565663902660807	0.35295644004519	0.272060801779632	0.271542058892867	0.246376589484767	0.457994752239996	0.765136191242386	0.685530869029993	0.691947507207656	0.470099804771534	0.463944242713403	0.742572976859061	0.605307707024272	0.334528961878223	0.467466742281135	0.407424391128843	0.285762303770021	0.379791063744751	0.334099936532076	0.239267082995401	0.341719749874422
cg03250779	0.516023989217823	0.466900494675755	0.888255891993892	0.539094330862901	0.852989642665361	0.51255258259313	0.586311334874463	0.539599812196033	0.409590960162705	0.723584476096393	0.59066042257356	0.77005205786691	0.738618837458075	0.771918176385093	0.610275304472419	0.841355252606256	0.541591090749278	0.47398030497784	0.59789282690046	0.60237594914802	0.671227071298933	0.674708713923436	0.815495167670968	0.619334520923396	0.667925821944071	0.725444199724443	0.419374778050152	0.554736407839815	0.59488944271553	0.6125407937022	0.727395394024774	0.819089987602249	0.45747506851839	0.649984067860927	0.437789044452817	0.419823258035886	0.468068066202004	0.569881318061425	0.877326503347055	0.867794486215539	0.542382772346628	0.473771011436248	0.714199837336616	0.494218272379085	0.464982183240838	0.670854844677106	0.550004155322055	0.712563942873265	0.828760089562141	0.536888001674274	0.640007331378299	0.737554249636699	0.631715119096925	0.735825560323393	0.487789063659945	0.358881468478882	0.563174641299048	0.812167974151643	0.684769987150677	0.570711815347497	0.748220190386505	0.680503353712827	0.70450799340684	0.715951222900193	0.621752142054863	0.517946852794443	0.679200181395894	0.625445884275809	0.72667214889511	0.548830864096478	0.681343660888313	0.294224022869182	0.65833501924752	0.651226608567962	0.697391529180613	0.632586627883386	0.885151087936422	0.694366302925557	0.582153262169327	0.606672866237323	0.778222304638135	0.449122302396791	0.51434176662186	0.765941873947492	0.66987415405313	0.89611085495346	0.230615866388309	0.661243341426832	0.307567878351011	0.687150307806723	0.601809399484734	0.59611558109834	0.56555498336344	0.640957258919109	0.475953121377579	0.553960830373785	0.621971525893094	0.506698726069181	0.527804614650753	0.536589315653101	0.540366933657974	0.522885381132804	0.603313920104995	0.702651562303011	0.691455697213446	0.889787239254652	0.281482683536653	0.80363319266073	0.882169037223111	0.729679004827977	0.473046277335239	0.67994388131578	0.564774913260533	0.444215232493714	0.610509309945983	0.439311398036359	0.370514222723048	0.533425577579323	0.807778458037266	0.765449057115724	0.740192523718718	0.763971929824561	0.936736200577823	0.894161938499789	0.614487106127546	0.636414006178479	0.516879219081744	0.723946830649244	0.340799377922669	0.648183490612283	0.621022989319672	0.998495654356626	0.593977177673717	0.919804762878725	0.942775481568376	0.711429001450346	1.0	0.846323850429673	0.866656979182066	0.963993174678347	0.668246129785465	0.727452336203398	0.679962406015038	0.509194767743506	0.718157444813818	0.681835208370369
cg27460547	0.392118354640537	0.400743115371155	0.418787933689645	0.345711412487999	0.453016082469658	0.943019264601979	0.477696853113508	0.614027588012469	0.421500176340142	0.490957288529847	0.449514651492053	0.303074548002481	0.816366849823468	0.482697731793596	0.396219429419875	0.329453514456631	0.444177303060949	0.338478554225514	0.409436941967655	0.355251276847516	0.137431546739451	0.670669830561638	0.267888665666982	0.452428345652092	0.399220211701304	0.43794045303583	0.513144944092525	0.410998997573072	0.861495233498322	0.426005119438489	0.515436081652746	0.324805637455412	0.472772818176195	0.367803613676646	0.458929592433351	0.423332272647093	0.430729248777639	0.415664830360825	0.429488677298129	0.346136366204671	0.433838951176445	0.320022675398931	0.661579381712366	0.362902009995033	0.486129698062734	0.398156323080626	0.483410870527399	0.463606602244258	0.458317996244571	0.512248331893553	0.566717158095668	0.690168540096333	0.543630308668677	0.635968070034571	0.280966394352221	0.40233545711968	0.424245406913923	0.378171704631404	0.53807205390643	0.366603820735694	0.464662165205297	0.559743912678421	0.58591649271261	0.354071465722357	0.465927194406621	0.359919725426578	0.459476099992597	0.401229581034269	0.440219285157341	0.481245373468318	0.400251191248307	0.376792215661824	0.422311988791275	0.61364849521283	0.506275439045912	0.480569466509662	0.441906097336263	0.514595485660904	0.400501070901504	0.589720401474806	0.144827719285956	0.383524193502311	0.445978285187811	0.516011633991814	0.577333120844006	0.435318743349671	0.590983647798742	0.424901735789649	0.444372681529454	0.447407563723797	0.409525029606835	0.334980079967783	0.496558216693631	0.464781567289145	0.543732051126481	0.453818267483437	0.327741804814936	0.557288699592612	0.310454284932758	0.711256957132953	0.493591900552678	0.35363330253817	0.439528661791933	0.410360149471126		0.609474366129337	0.511386842591209	0.685289425436674	0.658215773337061	0.679381450733425	0.654680538862905	0.942104376801812	0.830446547718006	0.383760785395404	0.514706842961059	0.381487925875441	0.32366176382714	0.432946160147814	0.691548383365146	0.540412061004617	0.71696247971142	0.676826695197993	0.650785724627416	0.65532624695522	0.634630118027532	0.677061119360101	0.385245770425221	0.372386239001081	0.704626691512609	0.500174783530448	0.311519299942783	0.630221686934225	0.569903033134749	0.704923230050078	0.723912815481194	0.562296931042164	0.552313626957011	0.618502851831405	0.708529026284779	0.684064026704155	0.405112065560821		0.515878080307304	0.473879416038988	0.452538199819371	0.334845211933245
cg08141989	0.708225266638323	0.628282445332792	0.607441084077451	0.803102635645639	0.54068641755061	0.551030366457846	0.566428343086248	0.649067869361188	0.562744366877698	0.546235234034995	0.6054413606113	0.776594268989442	0.867127211019255	0.67420000359725	0.857396410086225	0.638914129011133	0.504211389348265	0.829963351964457	0.643467882771834	0.457145516302524	0.695203328228221	0.800064326043048	0.771585207430313	0.771483083379245	0.875900742496226	0.727970749313062	0.764777917136072	0.559565286130587	0.877266471900032	0.338759167471629	0.723255373907009	0.666679878392073	0.733157321263934	0.866572759654083	0.778413099597889	0.863089262630985	0.74980208831945	0.484210896464004	0.867293167679114	0.579476854583421	0.583318024700947	0.533231941922939	0.668699361873116	0.749001390375765	0.784654919343259	0.428744545050148	0.393246751471088	0.68525641025641	0.633655181270217	0.465590260364964	0.819908312902308	0.830619890950012	0.562524610703419	0.853077401550314	0.455393412048703	0.691818744148474	0.82309061275071	0.697243324233489	0.426568090087955	0.638221989790901	0.325263439593415	0.516199561803908	0.666176278219042	0.57146169876581	0.694806357951109	0.680006729511997	0.765412312379947	0.585352289762561	0.820419507416542	0.717248716778696	0.672494007552967	0.797850876945344	0.602221052454266	0.755195419550398	0.773725311769894	0.598418708050834	0.794526781670083	0.799102125972993	0.677262553070956	0.586437036586848	0.548410320160293	0.417807455548493	0.626215695630513	0.717106501367136	0.721725703398949	0.827717729685952	0.938233673364773	0.74300264911107	0.922436556927298	0.635672850765035	0.666284656892254	0.793579987518202	0.690579329828423	0.719545093890505	0.663558136663828	0.755225812789773	0.685727626031667	0.761551987692685	0.760633500443763	0.730483520754618	0.558034555265105	0.700218260319064	0.586163857539677	0.541928033689705	0.64411166645366	0.600039182611483	0.816815771817929	0.597407250917459	0.521247120671005	0.66286039332037	0.75271066225035	0.833115718057238	0.628564877895399	0.402102574461877	0.823626325964848	0.829893199968027	0.60825238621541	0.715723907856338	0.380598814637897	0.514465153643689	0.790035951012745	0.634710127860569	0.888842097705514	0.657237469684009	0.870495382965099	0.889417344799574	0.733183171068294	0.736742188642457	0.649671385393641	0.535076425368593	0.685842739700506	0.788062422673761	0.655367822966508	0.847897068060559	0.877820188365498	0.676414663555869	1.0	0.66416899168903	0.8647407052077	0.677928267919044	0.579650228452773	0.633926148401195	0.511339874572439	0.742851852149894	0.78159584468603	0.858780846260485
cg07764916	0.551951797557757	0.508757643505426	0.622877676528278	0.532541211251953	0.625534996849186	0.632792247835715	0.512997674293739	0.539563219286379	0.49170632537079	0.521817494959585	0.436892688354402	0.494520193239574	0.715140995817579	0.54652039537766	0.677926188737	0.769182239815161	0.476838946601521	0.506945670784003	0.577273718449367	0.558665696045147	0.638877420220147	0.579020155919759	0.512498310048057	0.517507691451677	0.57135208654761	0.539498932154628	0.527884978149463	0.496604253092648	0.581680524915485	0.674036691559917	0.549805719078281	0.588492423458361	0.61671757111347	0.507430246655953	0.62606451500808	0.67306604492018	0.597671780782385	0.545231114377442	0.752551490640081	0.569203139360524	0.506535739821495	0.401366152428795	0.413318203122087	0.371646165734518	0.67766407144796	0.562713778738949	0.505406206240651	0.551422094378151	0.571011970430732	0.560592696255489	0.653633681684823	0.691610258653454	0.528413470127351	0.710461170255954	0.470264728631263	0.363934131812769	0.718910635275992	0.442241769628495	0.720495400207935	0.564889957429054	0.465014719192577	0.597400848776958	0.607090225341769	0.479355193986044	0.612707828261841	0.623292478562915	0.734585607414939	0.534440827598986	0.532847240150706	0.389673848293739	0.618928772062729	0.352124183006536	0.585851179113974	0.553607153602931	0.676798018345161	0.471271667792913	0.601620111449091	0.662987785046679	0.620521820703882	0.520773294908741	0.677029295729602	0.599724432665996	0.622883153240907	0.589193295878986	0.627010187361333	0.715438664193285	0.699995927309496	0.435440758053539	0.686576466191824	0.589831021080352	0.548385096679012	0.622224405044884	0.48988423178744	0.507380284023595	0.464901228556597	0.601974908048871	0.594508579256036	0.526972404049043	0.614057099888836	0.749450798530272	0.574049136105124	0.49123184138098	0.620198046047798	0.532024929190502	0.519347453738879	0.581014060886406	0.46726935604685	0.597555886982837	0.786426185781583	0.67488387318461	0.586193455091392	0.740651864566984	0.685498475032141	0.43251787893008	0.357016286084514	0.635666447048994	0.58559270849624	0.521848211526022	0.627327252188978	0.758125891180664	0.679197768566097	0.620933550923815	0.813153753518456	0.600027148178547	0.471640646771117	0.636551547456533	0.508908176734147	0.581974903611292	0.349994914187481	0.572818195354188	0.801650577574353	0.744137388755853		0.744393124030476	0.885903787816981	0.435060187622365	0.692501722953738	0.609314181404474	0.789691349959085	0.689529066758668	0.506492676318686	0.582074087637695	0.635397101767181	0.425155812337059	0.690025590189268	0.617011316994804
cg06298480	0.413153887436897	0.720080633124614	0.384326553728415	0.583607341424045	0.787690521681637	0.602993184260309	0.736023742475401	0.70655548394256	0.855187380387269	0.66054893311628	0.760385340324212	0.573818181818182	0.750121232653766	0.692752890271504	0.779537307602929	0.927863964540304	0.805767978140676	0.769174055403	0.586404951508376	0.774436460026714	0.844336867279208	0.877561007015128	0.908944353301999	0.638249491381001	0.757560375057618	0.567265054250124	0.635152064333638	0.506665828166694	0.949022997662005	0.834902036112178	0.756978114111642	0.748538144731944	0.730437964664779	0.849970416312698	0.728574773741778	0.881800696098186	0.776441821890908	0.539513970508351	0.819607547296334	0.725325240491458	0.816019616963436	0.676913939637289	0.848993195476033	0.774399771210827	0.798991397656086	0.490704664281382	0.759208571435299	0.823331895518811	0.748129031475456	0.293478944196442	0.70612001104562	0.853691557731282	0.80856083126517	0.880055055113959	0.561952407008297	0.816849137043341	0.606675651396548	0.551618638773647	0.902072168676358	0.722770508365984	0.70318551893131	0.408184764930422	0.844171843409213	0.806168311978167	0.755108579487358	0.558394414860347	0.472286887168661	0.738413588118195	0.355225637912321	0.508066571072613	0.680987470671093	0.802508837322511	0.741354659789444	0.800611630386359	0.80326334249692	0.659363031157275	0.780114957744485	0.85652922931182	0.55567671439646	0.773179056924384	0.974450533243312	0.527054542104293	0.703221844394624	0.76604705268422	0.774923267170024	0.838706706393247	0.928599865047233	0.747765774273585	0.740075748147173	0.774472091788249	0.693546772835294	0.90783253103623	0.707881184088715	0.712569652355681	0.78306166506416	0.778923259172029	0.528241089848905	0.826443921722281	0.52847198214903	0.602996508374257	0.642060724171671	0.680404131725346	0.675424755442659	0.672181311629082	0.578485824158892	0.521729127123675	0.758749270777239	0.760249486702	0.889991787245195	0.819767422550297	0.782072572818593	0.917207572611272	0.866815825420532	0.6765480690965	0.863128980543322	0.863402936012849	0.755714720020069	0.674679620583146	0.414906996376334	0.439618892159595	0.93684393447019	0.752629301216356	0.885336485900539	0.81827413338888	0.887827091860843	0.54654190002435	0.442441124939729	0.778077951797982	0.650912731443604	0.565848860515181	0.718176728291767	0.806121983378024	0.680618126619616	0.947436084373778	0.860705509495331	0.738409321483945	0.858734629715259	0.856376458105975	0.8615552710525	0.713655323639002	0.651161943153044	0.758446156721758	0.770637057696066	0.84711876998611	0.436790003326168	0.328551793552297
cg26980000	0.554094713616223	0.512954860898779	0.547277089444748	0.657252948897387	0.667843832523039	0.634248126581809	0.577125345208866	0.757700773673314	0.612360252466056	0.594521931936072	0.529550896474668	0.569782253653352	0.729554572009208	0.664558864063633	0.584946812308132	0.681157954584611	0.639605919620021	0.689408367887179	0.649630854180751	0.599818284980597	0.524789543706114	0.615437979074459	0.639332255126132	0.642576577522084	0.704738178767518	0.603468496511398	0.465729879620992	0.553918355649759	0.725710617581988	0.692926273935316	0.546141355051142	0.688005112016516	0.643584888846954	0.624560186825056	0.649600982040347	0.608271143767993	0.501244262379825	0.561430082303921	0.505777416029449	0.694810507488788	0.573330667732907	0.492508324084351	0.598976877234957	0.524888776542425	0.698883830438628	0.590064891526232	0.553415798251546	0.603139863906919	0.527505192601066	0.768128103521908	0.736044820372362	0.78299794315458	0.673902254272209	0.718822038812814	0.36913994749773	0.655123379143252	0.690344622717474	0.515473937358791	0.788701385706271	0.632231603306778	0.553904118954037	0.638669275049469	0.572410973475379	0.599386848804349	0.590978482767478	0.615696286947357	0.71388025408839	0.484355694955251	0.480318714061297	0.56013821381359	0.580976899658205	0.338487246350748	0.612622066894013	0.575859718527591	0.64259932288603	0.626587518893475	0.703165210273219	0.678308623098323	0.677802627048934	0.62490547494247	0.711504823259896	0.484810744447639	0.60533649518798	0.573254297821681	0.596524404916792	0.705404940312968	0.588244004187551	0.707689408217113	0.534281639233691	0.599394878072295	0.546525289465151	0.495197547683923	0.526277592683778	0.645212972837338	0.463761201059345	0.558911735248091	0.59156190450387	0.603737574382189	0.665458251251355	0.744375623044928	0.443316591536823	0.566249176534859	0.629106931097934	0.500453568611508	0.614369304059652	0.606199860351346	0.361475747121406	0.586798784404688	0.678046674646449	0.586683076291579	0.56711047464508	0.799689078917404	0.705067495733777	0.473781981102174	0.531556360994477	0.596662439230607	0.455020107879052	0.588394927756003	0.647701660839365	0.635924609828362	0.58485527888476	0.557827338821341	0.806115938063498	0.622186613518404	0.675511235993517	0.542135497165582	0.418227875692501	0.62219541002945	0.464805639577032	0.628980689834531	0.647740299781744	0.683219025037833	0.535374024639567	0.742742041011388	0.732725142121115	0.534398952875857	0.577044575073039	0.705835203142096	0.65086019892923	0.806001095534682	0.505451982630987	0.566093970038941	0.677051687607277	0.623352680545685	0.608262986955952	0.585037954806102
cg10501093	0.635069543058304	0.363950694065059	0.354351402195827	0.627938262230578	0.384380165129186	0.690442635344198	0.374662392118126	0.422913816111869	0.35668113081248	0.34896562580428	0.461881359851989	0.456401896484268	0.326496889399997	0.469564402877988	0.172382669578266	0.283385770061787	0.46120543462882	0.33081413550533	0.30482281755451	0.301817108350438	0.334907236858019	0.276364199682429	0.21642256771524	0.537005052315985	0.600169121267044	0.482684018862422	0.151114280668278	0.381255066857287	0.210207924926786	0.396756072841451	0.366427693163628	0.310288534328824	0.581638908069707	0.472153981644572	0.59199721401875	0.344536915340273	0.368427810032004	0.349007097565767	0.314226433123346	0.436525977333762	0.473143290676009	0.377607443766905	0.457118501719562	0.309920339199893	0.433356966876418	0.397817925717482	0.762588079859073	0.413373753964163	0.380883091726049	0.417438064961293	0.390733209335036	0.660340466336989	0.193932427700893	0.508972332549782	0.366692766406519	0.384333388590232	0.474999387743386	0.442782661643262	0.388392743062334	0.422615147389891	0.87086075293813	0.279026777810402	0.588419716464893	0.530797962378708	0.482243619238776	0.294100496277915	0.204194782006895	0.462585772164403	0.245686131538439	0.463461161850379	0.358424160695894	0.305511593896031	0.67150009988503	0.459688256401349	0.596520495853551	0.498215426107851	0.573895501594563	0.864325976041444	0.287306828166805	0.496608475226681	0.250541380302712	0.409445563099122	0.384625809739447	0.47987051502448	0.586765939430562	0.421330231148342	0.147633388362823	0.450831990396158	0.261416045324827	0.322550395905145	0.533816289631678	0.416013477659485	0.44508001937648	0.401557346933761	0.268353579629466	0.459988610402276	0.301085543830683	0.469639731324522	0.459318984029088	0.429963510255716	0.519561518765582	0.513548000614278	0.498530067479874	0.52562936666212	0.507849644292252	0.503185863921018	0.565719447543975	0.591586361739105	0.449928679331909	0.31272597590291	0.417975517881009	0.30774726237632	0.283993826140177	0.344019672815959	0.36598499649076	0.36862801322178	0.292202647394041	0.3992930564783	0.392175951426339	0.255625895533818	0.392741871723555	0.404305682967535	0.364607673974493	0.53822793263972	0.299495262539549	0.458119117722827	0.475572299453659	0.361333520385523	0.378701910868461	0.360886654273392	0.410715669664191	0.603042388603479	0.379246377031288	0.528775657793751	0.508210447758591	0.502872561107696	0.558085985075768	0.551922461221649	0.799559023637507	0.524529517407386	0.613962114262091	0.424122992652342	0.397972731380465	0.509634968302111	0.523908111263513	0.743428181306985
cg13977355	0.577728013475985	0.568614567549658	0.520952150624689	0.490566990778968	0.67354688991414	0.186985330839243	0.491615041113921	0.429590022640844	0.497252484032207	0.520685620376552	0.485633997167025	0.443585452482339	0.724963267572619	0.494367260829426	0.52782394892934	0.684779966636051	0.457935491179026	0.542145191457045	0.641239064225451	0.264835755312417	0.534013138561243	0.662338856004689	0.548772857160222	0.536731002206193	0.691494455786948	0.48096961211499	0.581357757089691	0.588954774585828	0.687039361489793	0.55665877285763	0.454418159153392	0.429921791494885	0.727681393130892	0.344280132670593	0.648803683048178	0.703058254131644	0.555999666716042	0.522193444752204	0.700240327824381	0.466517896233134	0.460966094196195	0.564149908520785	0.477055804794267	0.621666772964268	0.459852717105741	0.525874104619532	0.63458116492216	0.423334967634815	0.465006707488799	0.25916067313602	0.606052013924988	0.570906388403836	0.514205777091638	0.479095574056111	0.431344990122863	0.620646859135259	0.578942639714929	0.516724801594351	0.563178107265158	0.411943696624598	0.523695726553249	0.633972169237645	0.676432741955267	0.556408793250008	0.626052782382154	0.542442521199405	0.640943389654606	0.559246189622996	0.575246515167903	0.601028176361452	0.568670918087563	0.63171698852907	0.549150829422748	0.512267037782135	0.580659165414585	0.482883184612809	0.557300436872716	0.632518958721012	0.584453767172275	0.43386491749767	0.424968644583443	0.570003157831043	0.529941563534551	0.51905240558435	0.536163998568781	0.443694905265395	0.767279742288825	0.439817678960568	0.751250112988105	0.550923311505422	0.519368242489539	0.603774797539692	0.457187579417974	0.592446547672413	0.670201191797693	0.507124118177083	0.430594493117052	0.569295489079156	0.478804263528627	0.701671324321589	0.44875490756683	0.51725174612815	0.473771722598668	0.547456175658499	0.543950719190291	0.526207371151266	0.584839571479836	0.347264938588585	0.593446917984716	0.496784566813961	0.536586137376529	0.548250079613944	0.625669796606646	0.459884883541697	0.337932032447474	0.675542522950513	0.453446895113662	0.487707511309242	0.551857491536459	0.355244441382812	0.647911562382209	0.458744812227958	0.697808835273991	0.45130901937046	0.691197929754612	0.508744879006324	0.60907834614956	0.532756402122405	0.432132825040129	0.531641508689636	0.452104625782264	0.628045607741885	0.545948013743907	0.60123475530675	0.738206465173543	0.269675339270432	0.614607881644409	0.323586629471494	0.653648880082313	0.647836208553452	0.535967705450983	0.54076989396227	0.598072028796149	0.528887566865953	0.650786043665943	0.580659096726761
